,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,United Nations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Lao People's Democratic Republic,,418,C R,22244.00,1161.00,3150.00,,,,,,,,,,,,17.00,,,,,,,,,,,,,,,,,,,,,,,,1231.00,,,,,,,,3114.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688.00,,,,,,,,,,,,,,,,,,,,,,,11634.00,,,,,
91,Malaysia,(8),458,C R,2514243.00,83127.00,112143.00,498.00,,,,,,,,,,,5310.00,,,,,358432.00,,,,,,,,,,,,,,6083.00,,,,,14127.00,,,,,,,,10368.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132699.00,1070433.00,,578.00,,,,,,16450.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252292.00,,,205021.00,,,2141.00,,,,,,,,26858.00,,,,,,21732.00,,,,,3424.00,,,,,,,,,,,,,,,,,,,79519.00,,,,,967.00,,,,6634.00,,,,,,,,,8283.00,,,,,,,,,,,,,,,9852.00,,,,,,,,87272.00,,,,,
92,Myanmar,,104,C,73308.00,3460.00,5988.00,,,,,,,,,,,,,,,,,1024.00,,,,,,,,,,,,,,,,,,,,,,,,,,,33656.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26205.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2975.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Philippines,,608,C R,211862.00,14024.00,41895.00,1220.00,116.00,462.00,,,76.00,,,148.00,135.00,63.00,3993.00,503.00,,,111.00,158.00,,,533.00,,,,,35.00,,,,162.00,,82.00,,,,131.00,39.00,,5565.00,,,,,93.00,35952.00,256.00,,125.00,,529.00,,39.00,,,,,,,5753.00,32.00,442.00,,,,459.00,161.00,,,,,,,,,112.00,1204.00,,,,,,3786.00,34.00,,153.00,,,,1008.00,34.00,,,,,,,244.00,53.00,10639.00,3304.00,586.00,71.00,431.00,,614.00,1731.00,,13749.00,177.00,,53.00,,171.00,,287.00,,134.00,,,48.00,,,,,,793.00,,,,,,,,,145.00,,,,,,,,421.00,,,68.00,483.00,,383.00,,,192.00,,,653.00,408.00,499.00,34.00,,60.00,,111.00,,110.00,60.00,51.00,120.00,6906.00,,,35.00,67.00,,,,,,,,,,733.00,,,,,820.00,,,,,,813.00,,1305.00,172.00,,62.00,125.00,,605.00,1033.00,62.00,,340.00,,141.00,,,,,568.00,879.00,,,,,,431.00,4282.00,,35564.00,,,,,,413.00,,,,,
94,Singapore,,702,B,2543638.00,40801.00,241811.00,,,,,,,,,,,,10129.00,,,,,80747.00,,,,,,,,,,,,,,,,,,,,,4700.00,,,,,,448566.00,61969.00,22199.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150082.00,163237.00,,,,,,,,,,,,,,,,,,,,,,,,,,1123654.00,,,,,,,,,,,,,,,,,,,,,,,3938.00,,,,,,,,129253.00,,,,,,15392.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10730.00,,,,,,,,,19269.00,,,,,,,,,,,,,,,,,17161.00,,,,,,,,,,,
95,Thailand,,764,B R,3913258.00,422.00,645.00,1.00,,,,,,,,,,,1196.00,,,,,1022.00,,,,,,,,,,,,,,,,,,,805272.00,,606.00,,,,,,100320.00,,,,,,,,15.00,,,,,,0.00,12.00,669.00,,,,,1.00,,,,,0.00,,,,,1178.00,,,,,,1967.00,,,,,,,,,,,,,,,,,7928.00,660.00,9.00,79.00,,,,530.00,,6550.00,,,,,,,969267.00,,,,2.00,,,,,,,1195.00,,,,,,,,,,,,,,,,,1978348.00,,,8140.00,736.00,,1352.00,,,,,,607.00,,2084.00,,,,,,1203.00,,652.00,,,660.00,,,,,4.00,,,,,,,,,2.00,,,,,623.00,,,,,143.00,,,,5597.00,9.00,1.00,,,640.00,821.00,,,,,,3.00,,,,,1.00,,,,0.00,,,2767.00,,3493.00,,,,,,5825.00,,,0.00,,1.00
96,Timor-Leste,,626,B,10834.00,139.00,1155.00,,,,,,,,,,,,509.00,,,,,125.00,,,,,,,,,,,,185.00,,,,,,,,,,,,,,,1123.00,,,,,,,,,,103.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5426.00,,,,,,,,,,,,,,,,,,,,,,,,,,162.00,,,,,,,,,,,,,,,,,,,,,,,168.00,,,,,,,,230.00,,,,,,716.00,,313.00,,,,,,,,,,,,,,,,,,,,,,71.00,,,,,,,,,,,,,,,,,,145.00,,,,,,,,,,,,,,,,,68.00,,,,,,196.00,,,,,
97,Viet Nam,,704,C R,72793.00,1548.00,3755.00,,,,,,,,,,,,37.00,,,,,7895.00,,,,,,,,,,,,,,,,,,,990.00,,1454.00,,,,,,3005.00,,,,,,,,,,,,,,1503.00,,,,,,,,,,,,,,,,,205.00,,,,,,,,,,,,,,,,,,,,,,,1938.00,7860.00,,,,,,,,1843.00,,,,,,,6956.00,,,,,,,,,,,128.00,,,,,,,,,,,,,,,,,11187.00,,,2315.00,,,,,,,,,,,591.00,,,,,,113.00,,,,,1805.00,,,,,,,,,,,,,,,,,,,1751.00,,,,,,,,,79.00,,,,,,,,,11552.00,,,,,,,,,,,,,,,1119.00,,3164.00,,,,,,,,,,,
98,Southern Asia,,5501,,14103682.00,148269.00,498836.00,3975270.00,0.00,0.00,0.00,0.00,0.00,0.00,21664.00,0.00,2479.00,0.00,1253.00,20.00,12007.00,0.00,30550.00,3225525.00,0.00,0.00,0.00,0.00,0.00,0.00,35614.00,0.00,0.00,0.00,0.00,14919.00,0.00,25388.00,0.00,0.00,0.00,0.00,19642.00,0.00,2022.00,0.00,0.00,0.00,0.00,0.00,208828.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,245.00,0.00,0.00,0.00,38.00,0.00,0.00,0.00,0.00,176.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.00,60.00,1579.00,0.00,0.00,0.00,0.00,0.00,2996.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.00,0.00,0.00,0.00,2559142.00,159404.00,4109.00,86311.00,0.00,0.00,54.00,5383.00,0.00,15566.00,269.00,2204.00,2380.00,0.00,7779.00,0.00,88155.00,0.00,732.00,0.00,0.00,39.00,0.00,0.00,0.00,0.00,0.00,246994.00,1563.00,0.00,0.00,0.00,0.00,0.00,296.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,254427.00,0.00,0.00,583057.00,20.00,0.00,162.00,0.00,0.00,646.00,0.00,0.00,14426.00,322.00,1485243.00,0.00,0.00,0.00,0.00,0.00,1448.00,0.00,189.00,0.00,268.00,625.00,0.00,0.00,0.00,1494.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5847.00,0.00,0.00,25.00,0.00,14512.00,0.00,0.00,0.00,0.00,0.00,255.00,0.00,35.00,165300.00,0.00,0.00,0.00,0.00,178.00,423.00,72.00,15031.00,11017.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2596.00,4901.00,0.00,0.00,712.00,0.00,13620.00,39717.00,0.00,49539.00,0.00,0.00,751.00,0.00,0.00,28087.00,0.00,0.00,0.00,680.00,0.00
99,Afghanistan,,4,B,382365.00,4554.00,13660.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348369.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15031.00,,,,,,,,,,,,,,,,,,,,,751.00,,,,,,,,
100,Bangladesh,,50,B R,1422805.00,71715.00,177315.00,,,,,,,,21664.00,,,,,,,,30160.00,,,,,,,,,,,,,14919.00,,,,,,,19642.00,,,,,,,,177772.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34431.00,157862.00,,,,,,,,13763.00,,,,,,,88155.00,,,,,,,,,,,233561.00,,,,,,,,,,,,,,,,,201346.00,,,39059.00,,,,,,,,,14311.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9583.00,,,,,,,,,,,,,,,,,,10548.00,,,,,,,,,,,,,,,33470.00,,46008.00,,,,,,27521.00,,,,,
101,Bhutan,,64,B,51106.00,2938.00,979.00,,,,,,,,,,,,27.00,,,,,52.00,,,,,,,,,,,,,,,,,,,,,37.00,,,,,,906.00,,,,,,,,,,,,,,,,38.00,,,,,,,,,,,,,,,30.00,,,,,,27.00,,,,,,,,,,,,,,,,,44732.00,,,,,,,13.00,,127.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.00,,,717.00,20.00,,24.00,,,,,,,,22.00,,,,,,19.00,,,,,33.00,,,,,,,,,,,,,,,,,,,18.00,,,,,,,,,33.00,,,,,23.00,24.00,,,61.00,,,,,,,,,,,,,,,36.00,,136.00,,,,,,,,,,,
102,India,,356,B R,5240960.00,17028.00,85142.00,8086.00,,,,,,,,,,,663.00,,,,,3171022.00,,,,,,,6647.00,,,,,,,25388.00,,,,,,,1642.00,,,,,,7107.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.00,,1142.00,,,,,,2147.00,,,,,,,,,,,,,,,,,,820.00,1706.00,498.00,,,,,,716.00,,2204.00,2380.00,,6080.00,,,,,,,,,,,,,12442.00,199.00,,,,,,296.00,,,,,,,,,,50587.00,,,542947.00,,,,,,646.00,,,,,1106212.00,,,,,,,,156.00,,,,,,,1348.00,,,,,,,,,,4476.00,,,,,4229.00,,,,,,,,,155195.00,,,,,,,,,,,,,,,,,105.00,,,,712.00,,11986.00,4866.00,,2722.00,,,,,,566.00,,,,680.00,
103,Iran (Islamic Republic of),,364,B R,2726420.00,49963.00,192329.00,2348369.00,,,,,,,,,2479.00,,,,12007.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85523.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28402.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447.00,4901.00,,,,,,,,,,,,,,,,,,,
104,Maldives,,462,C R,94086.00,145.00,5260.00,,,,,,,,,,,,102.00,20.00,,,,53565.00,,,,,,,,,,,,,,,,,,,,,98.00,,,,,,,,,,,,,,,,,,,,,,,,,,,49.00,,,,,,,,,,115.00,,,,,,279.00,,,,,,,,,,,,,,,,,22120.00,,,,,,,369.00,,138.00,,,,,,,,,14.00,,,,,,,,,96.00,,,,,,,,,,,,,,,,,,,,,,,29.00,,,,,,,,167.00,,,,,,1429.00,,,,,,,,,,,,,,,,,,,,,,,,89.00,,,,,,,,,9448.00,,,,,29.00,117.00,,,139.00,,,,,,,,,,,,,,,190.00,,79.00,,,,,,,,,,,
105,Nepal,,524,B R,518278.00,656.00,20536.00,,,,,,,,,,,,,,,,,233.00,,,,,,,28740.00,,,,,,,,,,,,,,,,,,,,20308.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446491.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Pakistan,,586,B R,3628956.00,744.00,2285.00,1618687.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000908.00,408.00,2301.00,251.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Sri Lanka,,144,B R,38706.00,526.00,1330.00,128.00,,,,,,,,,,,461.00,,,,390.00,653.00,,,,,,,227.00,,,,,,,,,,,,,,245.00,,,,,,2401.00,,,,,,,,,,,,245.00,,,,,,,,,127.00,,,,,,,,,60.00,292.00,,,,,,543.00,,,88.00,,,,,,,,,37.00,,,,,10460.00,314.00,102.00,39.00,,,54.00,5001.00,,822.00,269.00,,,,1699.00,,,,718.00,,,39.00,,,,,,895.00,1364.00,,,,,,,,,,,,,,,,,,,334.00,,,109.00,,,,,,115.00,322.00,803.00,,,,,,,,33.00,,268.00,592.00,,,,146.00,,,,,,,,,,1371.00,,,25.00,,593.00,,,,,,255.00,,35.00,,,,,,126.00,282.00,72.00,,269.00,,,,,,,,44.00,,,,,,1634.00,1155.00,,594.00,,,,,,,,,,,
108,Western Asia,,922,,38119524.00,762149.00,1134878.00,395295.00,3634.00,46730.00,0.00,0.00,0.00,0.00,0.00,39576.00,152616.00,0.00,9796.00,19975.00,121990.00,0.00,12187.00,2824948.00,0.00,32856.00,15148.00,0.00,10.00,0.00,0.00,13.00,0.00,2516.00,10.00,9453.00,75.00,32.00,506394.00,0.00,5.00,0.00,0.00,64.00,11583.00,0.00,17.00,7242.00,0.00,3482.00,16580.00,97.00,0.00,2975.00,0.00,0.00,0.00,58.00,0.00,343.00,81.00,0.00,10572.00,1915.00,1633.00,835.00,5535.00,5.00,0.00,13.00,10.00,2668823.00,13.00,0.00,27944.00,1107.00,224658.00,0.00,0.00,5.00,2536.00,91717.00,0.00,0.00,0.00,0.00,124917.00,304665.00,266.00,5.00,90120.00,0.00,0.00,46.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,14173.00,79.00,8211884.00,1803604.00,94770.00,524639.00,1459.00,0.00,68119.00,8941.00,17.00,2210.00,531788.00,34166.00,266.00,0.00,94160.00,8791.00,5.00,4929.00,211142.00,0.00,0.00,21892.00,0.00,6434.00,57.00,10.00,10.00,613.00,0.00,0.00,79.00,0.00,0.00,273.00,13.00,0.00,2825.00,0.00,0.00,190.00,0.00,0.00,177411.00,13.00,202833.00,5.00,0.00,602948.00,32326.00,0.00,460.00,13.00,10.00,34285.00,0.00,0.00,3836.00,10268.00,2798650.00,0.00,22.00,0.00,10.00,2529.00,1521512.00,66261.00,295.00,5.00,15739.00,817.00,16835.00,0.00,131210.00,292395.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43527.00,75.00,2883.00,10.00,5.00,234.00,0.00,490.00,163.00,0.00,261834.00,17609.00,15084.00,3599.00,681526.00,2992591.00,574066.00,5.00,76.00,7154.00,14895.00,4484339.00,4255.00,21146.00,144659.00,0.00,0.00,0.00,0.00,17.00,33931.00,95687.00,7786.00,0.00,0.00,22.00,171204.00,64753.00,125843.00,384.00,128649.00,0.00,6426.00,56124.00,0.00,516.00,115.00,0.00,0.00,908966.00,151.00,341.00
109,Armenia,,51,B R,191199.00,9535.00,11920.00,,,,,,,,,,,,,,87675.00,,,,,328.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40897.00,681.00,,,1096.00,,,,,,,,,,,,,,,,8733.00,,,,,,,,,849.00,,,,,,,915.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20580.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2828.00,,,,,,,,,,581.00,875.00,,,,2645.00,,,,,,,1061.00,,,,,,,,
110,Azerbaijan,(9),31,B R,264241.00,830.00,1660.00,186.00,,,,,,,,,148503.00,,,,,,,,,459.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.00,,,,,,,,,,,51141.00,285.00,,,,,,,,,,,,,,,,,,,1530.00,,,,,,,,,3621.00,,,,2556.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.00,,,28760.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.00,,,,,,,,,2121.00,1724.00,,,,2817.00,,,,,,,17030.00,,,,,,,,
111,Bahrain,,48,C,704137.00,2329.00,5435.00,656.00,,,,,,,,,,,,,,,,78396.00,,,,,,,,,,,,,,,,,,,,,,,,430.00,,,,,,,,,,,,,,,,,,,,,,,,80889.00,,,1550.00,,678.00,,,,,2027.00,,,,,,,,,,,,,,,,,,,,,,,302635.00,22513.00,,,,,,,,,14493.00,,,,5409.00,,,,4508.00,,,,,,,,,,,,,,,,,,,,,,,,648.00,,,,,3789.00,213.00,,,,,1952.00,,,,,74710.00,,,,,,48059.00,,,,346.00,,,,,,,,,,,,,,,408.00,,,,,,,,,,519.00,,849.00,,9841.00,4671.00,7522.00,,,,,3044.00,,1159.00,,,,,,,468.00,2170.00,,,,,,4041.00,1657.00,,1120.00,,,,,,,,,15003.00,,
112,Cyprus,(10),196,B,196167.00,1254.00,416.00,10.00,309.00,39.00,0.00,,,,,93.00,1309.00,,3319.00,394.00,39.00,0.00,120.00,725.00,,378.00,291.00,0.00,10.00,0.00,,13.00,,76.00,10.00,66.00,,5.00,6857.00,,5.00,,0.00,64.00,1676.00,,17.00,,,53.00,1783.00,,,140.00,,,,5.00,,93.00,39.00,,,752.00,37.00,762.00,188.00,5.00,0.00,13.00,10.00,5776.00,13.00,,5.00,32.00,90.00,,,5.00,551.00,1021.00,0.00,,,,17026.00,2893.00,93.00,5.00,26409.00,,,,,0.00,0.00,,,5.00,,5.00,384.00,37.00,3062.00,193.00,1340.00,350.00,865.00,,426.00,537.00,17.00,93.00,492.00,265.00,93.00,,259.00,27.00,5.00,183.00,3067.00,,,254.00,,103.00,13.00,10.00,10.00,50.00,,,37.00,,0.00,,13.00,,71.00,,,,,,71.00,13.00,50.00,5.00,,64.00,537.00,,103.00,13.00,10.00,341.00,,,223.00,71.00,579.00,,22.00,,10.00,37.00,8027.00,788.00,71.00,5.00,13.00,10.00,1048.00,,6024.00,14485.00,0.00,,,,,0.00,,,,259.00,10.00,2822.00,10.00,5.00,37.00,,151.00,17.00,,13.00,5532.00,,174.00,11001.00,404.00,579.00,5.00,,1016.00,421.00,3628.00,10.00,291.00,22.00,,,,,17.00,39.00,682.00,13.00,,,22.00,3650.00,169.00,40547.00,162.00,3542.00,,5.00,81.00,,71.00,71.00,,,17.00,151.00,341.00
113,Georgia,(11),268,B,168802.00,1840.00,1821.00,,,,,,,,,,1980.00,,,,3891.00,,,,,8272.00,,,,,,,,,,,,,,,,,,,,,,,,,228.00,,,,,,,,,,,,,,1479.00,,,,,,,,,,,477.00,,,,,,,,,,,,1515.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,10763.00,,,,1720.00,,752.00,,,,,,2202.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2673.00,,,,195.00,2213.00,,400.00,92937.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834.00,,,,,,,,,875.00,833.00,,,,22263.00,,,,,,,7639.00,,,,,,,,
114,Iraq,,368,C R,353881.00,641.00,25223.00,312.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14364.00,,,806.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.00,,14406.00,,,,,,,,10336.00,,,,400.00,,,,1522.00,,,,,,,,,,,,,,,200.00,,,,,,,,,586.00,,,,,,,,,,,,,,,,682.00,,,,,,,,,,,,,,,273.00,,,,,,,,,,674.00,,,,,,,,,,414.00,,295.00,,,12051.00,3792.00,,,,,246556.00,,,,,,,,,312.00,17515.00,,,,,,288.00,,,,,,,,,,,,2001.00,,
115,Israel,,376,B R,2011727.00,581297.00,24403.00,2539.00,,45680.00,,,,,,39343.00,,,3266.00,5064.00,13529.00,,,,,23119.00,5993.00,,,,,,,,,8932.00,,,16633.00,,,,,,8132.00,,,,,3386.00,600.00,,,2762.00,,,,,,,,,,,,,1916.00,,,,,21100.00,,,,,80474.00,,,,308.00,41847.00,,,,,9317.00,23656.00,,,3085.00,,,,,,,,,,,,12495.00,,18965.00,,52322.00,67791.00,,,,5225.00,,,,13632.00,,,,2519.00,,3931.00,6232.00,,,17273.00,,3869.00,,,,,,,,,,,,,2601.00,,,,,,163113.00,,,,,,5110.00,,,,,,,,,,,,,,,2440.00,,59286.00,,,,,10911.00,,103678.00,114630.00,,,,,,,,,,,,,,,,,,,,,11721.00,,1890.00,,,,,,688.00,3853.00,9483.00,1885.00,,,,,,,,23543.00,27960.00,2301.00,,,,135112.00,,21869.00,,79082.00,,6378.00,22316.00,,373.00,,,,30869.00,,
116,Jordan,,400,C R,3112026.00,739.00,2223.00,66.00,,363.00,,,,,,,28.00,,264.00,123.00,,,449.00,12266.00,,,77.00,,,,,,,64.00,,111.00,,27.00,53.00,,,,,,344.00,,,28.00,,,9777.00,41.00,,27.00,,,,,,28.00,,,139.00,26.00,89.00,,53.00,,,,,138939.00,,,79.00,,81.00,,,,,417.00,,,,,,756.00,29.00,,65.00,,,,,,,,,,,,619.00,,6237.00,10995.00,100.00,35875.00,55.00,,1657.00,326.00,,109.00,,21.00,,,794.00,,,,1940.00,,,1028.00,,,,,,299.00,,,,,,73.00,,,,,,,,,631.00,,26.00,,,192.00,210.00,,67.00,,,28.00,,,46.00,672.00,3435.00,,,,,,4056.00,86.00,,,236.00,100.00,39.00,,286.00,629.00,,,,,,,,,,5314.00,,61.00,,,,,25.00,,,80.00,61.00,292.00,322.00,13175.00,2142755.00,2372.00,,,95.00,210.00,700266.00,,109.00,93.00,,,,,,274.00,1083.00,,,,,418.00,221.00,853.00,,2763.00,,,,,33.00,,,,2513.00,,
117,Kuwait,,414,C R,2866136.00,23379.00,91118.00,2669.00,,,,,,,,,,,,,,,1297.00,350229.00,,,,,,,,,,,,,,,,,,,,,,,,1305.00,,,,,,,,,,,,,,,,,,,,,,,,387993.00,,,4725.00,,3595.00,,,,,4810.00,,,,,,,,,,,,,,,,,,,,,,,1061758.00,99485.00,,,,,,,,,50399.00,,,,,,,,11532.00,,,,,,,,,,,,,,,,,,,,,,,,2795.00,,,,,22678.00,980.00,,,,,4441.00,,,,,312434.00,,,,,,181462.00,,,,623.00,,,,,,,,,,,,,,,2077.00,,,,,,,,,,3168.00,,1726.00,,36556.00,14253.00,45525.00,,,,,21340.00,,3755.00,,,,,,,1784.00,12297.00,,,,,,24662.00,9394.00,,4763.00,,,,,,,,,65129.00,,
118,Lebanon,,422,B R,1997776.00,397.00,1216.00,,,,,,,,,,,,,,,,111.00,3046.00,,,,,,,,,,,,,,,,,,,,,,,,,,,2428.00,,,,,,,,,,,,,,,,,,,,,83312.00,,,,,,,,,,104.00,,,,,,188.00,,,,,,,,,,,,,,,154.00,,1548.00,2729.00,,120668.00,,,412.00,,,,482.00,,,,197.00,,,,,,,255.00,,,,,,,,,,,,,,,,,,,,,157.00,,,,,,,,,,,,,,,167.00,852.00,,,,,,1007.00,,,,,,,,,157.00,,,,,,,,,,1319.00,,,,,,,,,,,,72.00,,3271.00,515550.00,589.00,,,,,1255494.00,,,,,,,,,,268.00,,,,,104.00,,212.00,,686.00,,,,,,,,,624.00,,
119,Oman,,512,C,1844978.00,19899.00,72438.00,,,,,,,,,,,,,,,,891.00,346068.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78630.00,,,,,,,,,,949.00,,,,,,,,,,,,,,,,,,,,,,,777632.00,70114.00,,9552.00,,,,,,,17005.00,,,,664.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.00,,,,,,,,,,284460.00,,,,,,85949.00,,,,384.00,,,,,,,,,,,,,,,1664.00,,,,,,,,,,,,,,38377.00,,15775.00,,,,,,,,,,,,,,,,,,,,,14759.00,9314.00,,,,,,,,,,,,,
120,Qatar,,634,C,1687640.00,9793.00,22850.00,1571.00,,,,,,,,,,,,,,,764.00,160183.00,,,,,,,,,,,,,,,,,,,,,,,,512.00,,,,,,,,,,,,,,,,,,,,,,,,163569.00,,,1854.00,,1667.00,,,,,1061.00,,,,,,,,,,,,,,,,,,,,,,,645577.00,43049.00,,,,,,,,,32217.00,,,,6494.00,,,,8274.00,,,,,,,,,,,,,,,,,,,,,,,,1437.00,,,,,151314.00,450.00,,,,,4071.00,,,,,133212.00,,,,,,148496.00,,,,,,,,,,,,,,,,,,,897.00,,,,,,,,,,1243.00,,2033.00,,54731.00,5595.00,18583.00,,,,,7148.00,,2291.00,,,,,,,978.00,5046.00,,,,,,9682.00,3841.00,,2280.00,,,,,,,,,34877.00,,
